node_id,protected_group,community_id,degree,normalized_degree,pagerank,clustering_coefficient,k_core_number,community_size,community_id_encoded,neighbor_degree_mean,neighbor_degree_max,ris_coverage_proxy
315,female,11,0.2,0.2,0.25578234,0.4,0.6666667,0.85714287,0.6111111,0.24731183,0.45833334,0.4
316,male,13,0.08,0.08,0.09745637,0.33333334,0.6666667,0.7619048,0.7222222,0.24731183,0.16666667,0.0
317,female,13,0.36,0.36,0.45557824,0.11111111,0.6666667,0.7619048,0.7222222,0.17419355,0.25,0.4
318,male,11,0.08,0.08,0.13502902,0.33333334,0.33333334,0.85714287,0.6111111,0.1827957,0.29166666,0.0
319,female,13,0.08,0.08,0.10013358,0.6666667,0.33333334,0.7619048,0.7222222,0.29032257,0.33333334,0.4
32,female,4,0.2,0.2,0.23583248,0.26666668,0.6666667,0.52380955,0.22222222,0.24731183,0.33333334,0.6
320,male,12,0.2,0.2,0.21104059,0.46666667,0.6666667,0.7619048,0.6666667,0.29032257,0.41666666,0.2
321,female,11,0.12,0.12,0.1676247,0.16666667,0.33333334,0.85714287,0.6111111,0.27419356,0.45833334,0.4
322,female,11,0.08,0.08,0.11286958,0.33333334,0.33333334,0.85714287,0.6111111,0.3548387,0.33333334,0.0
323,female,11,0.08,0.08,0.11806567,0.0,0.33333334,0.85714287,0.6111111,0.29032257,0.33333334,0.0
324,male,11,0.04,0.04,0.06972988,1.0,0.33333334,0.85714287,0.6111111,0.29032257,0.29166666,0.2
325,female,14,0.16,0.16,0.19297618,0.3,0.6666667,1.0,0.7777778,0.18709677,0.20833333,0.6
326,female,15,0.2,0.2,0.27024934,0.2,0.33333334,0.0952381,0.8333333,0.1827957,0.16666667,0.2
327,male,12,0.32,0.32,0.3622898,0.1388889,0.6666667,0.7619048,0.6666667,0.23297492,0.41666666,0.4
328,female,11,0.0,0.0,0.0051538255,0.0,0.0,0.85714287,0.6111111,0.5483871,0.33333334,0.0
329,male,16,0.0,0.0,0.009856941,0.0,0.0,0.4047619,0.8888889,0.29032257,0.16666667,0.4
33,male,3,0.36,0.36,0.4230231,0.06666667,0.6666667,0.64285713,0.16666667,0.43225807,0.625,0.2
330,male,14,0.28,0.28,0.33622307,0.25,0.6666667,1.0,0.7777778,0.2983871,0.375,0.0
331,female,17,0.2,0.2,0.21083273,0.53333336,1.0,0.0,0.9444444,0.21505377,0.25,0.0
332,female,13,0.16,0.16,0.18935132,0.1,0.6666667,0.7619048,0.7222222,0.26451612,0.33333334,0.6
333,male,11,0.0,0.0,0.0064963424,0.0,0.0,0.85714287,0.6111111,0.7419355,0.45833334,0.2
334,female,15,0.12,0.12,0.16708572,0.5,0.33333334,0.0952381,0.8333333,0.16129032,0.16666667,0.4
335,male,16,0.04,0.04,0.038367953,0.0,0.33333334,0.4047619,0.8888889,0.38709676,0.375,0.0
336,male,11,0.04,0.04,0.06795509,0.0,0.33333334,0.85714287,0.6111111,0.4516129,0.45833334,0.0
337,female,14,0.04,0.04,0.04781088,1.0,0.33333334,1.0,0.7777778,0.29032257,0.20833333,0.6
338,male,13,0.16,0.16,0.18016136,0.3,0.6666667,0.7619048,0.7222222,0.29032257,0.41666666,0.0
339,female,12,0.24,0.24,0.2606811,0.2857143,0.6666667,0.7619048,0.6666667,0.29032257,0.45833334,0.2
34,male,4,0.36,0.36,0.4121741,0.17777778,0.6666667,0.52380955,0.22222222,0.31612903,0.375,0.2
340,female,12,0.24,0.24,0.2696415,0.2857143,0.6666667,0.7619048,0.6666667,0.15207373,0.20833333,0.4
341,male,14,0.12,0.12,0.13148218,0.16666667,0.6666667,1.0,0.7777778,0.38709676,0.33333334,0.0
342,female,11,0.04,0.04,0.05794944,1.0,0.33333334,0.85714287,0.6111111,0.4516129,0.45833334,0.4
343,female,12,0.16,0.16,0.20449571,0.2,0.6666667,0.7619048,0.6666667,0.29032257,0.45833334,0.6
344,male,13,0.12,0.12,0.24080198,0.0,0.33333334,0.7619048,0.7222222,0.06451613,0.083333336,0.4
345,male,11,0.0,0.0,0.009382581,0.0,0.0,0.85714287,0.6111111,0.22580644,0.125,0.4
346,male,14,0.04,0.04,0.046052907,0.0,0.33333334,1.0,0.7777778,0.516129,0.33333334,0.2
347,male,16,0.28,0.28,0.24409537,0.35714287,1.0,0.4047619,0.8888889,0.43548387,1.0,0.0
348,female,12,0.08,0.08,0.0829267,0.33333334,0.6666667,0.7619048,0.6666667,0.37634408,0.25,0.2
349,female,11,0.16,0.16,0.2072386,0.6,0.6666667,0.85714287,0.6111111,0.16129032,0.16666667,0.2
35,male,3,0.36,0.36,0.41200462,0.17777778,0.6666667,0.64285713,0.16666667,0.23870967,0.33333334,0.0
350,male,16,0.24,0.24,0.2984159,0.14285715,0.6666667,0.4047619,0.8888889,0.40092167,1.0,0.0
351,male,12,0.12,0.12,0.15274972,0.33333334,0.6666667,0.7619048,0.6666667,0.30645162,0.41666666,0.2
352,male,16,0.0,0.0,0.004319721,0.0,0.0,0.4047619,0.8888889,0.3548387,0.20833333,0.2
353,male,12,0.08,0.08,0.10013361,0.6666667,0.33333334,0.7619048,0.6666667,0.20430107,0.29166666,0.4
354,female,12,0.12,0.12,0.13212945,0.8333333,0.6666667,0.7619048,0.6666667,0.22580644,0.20833333,0.0
355,female,13,0.08,0.08,0.09438387,0.33333334,0.6666667,0.7619048,0.7222222,0.24731183,0.25,0.2
356,female,11,0.04,0.04,0.0537377,1.0,0.33333334,0.85714287,0.6111111,0.2580645,0.16666667,0.2
357,female,14,0.12,0.12,0.13849583,0.6666667,0.6666667,1.0,0.7777778,0.24193548,0.20833333,0.0
358,male,14,0.04,0.04,0.07849338,1.0,0.33333334,1.0,0.7777778,0.09677419,0.041666668,0.2
359,female,12,0.08,0.08,0.084092066,1.0,0.6666667,0.7619048,0.6666667,0.4408602,0.45833334,0.2
36,female,2,0.36,0.36,0.40421528,0.2,0.6666667,0.8095238,0.11111111,0.2516129,0.25,0.0
360,female,13,0.12,0.12,0.21216434,0.16666667,0.33333334,0.7619048,0.7222222,0.11290322,0.125,0.2
361,male,15,0.04,0.04,0.059141017,0.0,0.33333334,0.0952381,0.8333333,0.2580645,0.16666667,0.0
362,female,11,0.12,0.12,0.15242152,0.8333333,0.6666667,0.85714287,0.6111111,0.20967741,0.16666667,0.2
363,female,14,0.0,0.0,0.019136751,0.0,0.0,1.0,0.7777778,0.09677419,0.041666668,0.0
364,male,16,0.12,0.12,0.09538324,0.8333333,1.0,0.4047619,0.8888889,0.7903226,1.0,0.0
365,male,12,0.0,0.0,0.007336439,0.0,0.0,0.7619048,0.6666667,0.16129032,0.083333336,0.0
366,male,16,0.12,0.12,0.11135575,0.33333334,0.6666667,0.4047619,0.8888889,0.62903225,1.0,0.4
367,male,12,0.08,0.08,0.08302052,0.6666667,0.6666667,0.7619048,0.6666667,0.3548387,0.41666666,0.2
368,male,16,0.12,0.12,0.09513638,0.8333333,1.0,0.4047619,0.8888889,0.7419355,1.0,0.0
369,female,11,0.12,0.12,0.15810798,0.5,0.6666667,0.85714287,0.6111111,0.22580644,0.16666667,0.0
37,male,2,0.32,0.32,0.3802205,0.083333336,0.6666667,0.8095238,0.11111111,0.4050179,0.45833334,0.0
370,male,12,0.04,0.04,0.049761966,1.0,0.33333334,0.7619048,0.6666667,0.29032257,0.29166666,0.2
371,female,13,0.16,0.16,0.21905123,0.2,0.6666667,0.7619048,0.7222222,0.2,0.20833333,0.2
372,female,14,0.16,0.16,0.18846309,0.4,0.6666667,1.0,0.7777778,0.2,0.20833333,0.4
373,female,14,0.04,0.04,0.060534198,1.0,0.33333334,1.0,0.7777778,0.2580645,0.29166666,0.6
374,male,14,0.08,0.08,0.08994465,0.6666667,0.6666667,1.0,0.7777778,0.41935483,0.375,0.2
375,female,15,0.0,0.0,0.01167067,0.0,0.0,0.0952381,0.8333333,0.29032257,0.16666667,0.0
376,male,13,0.16,0.16,0.18414342,0.2,0.6666667,0.7619048,0.7222222,0.2,0.20833333,0.2
377,male,16,0.16,0.16,0.13076177,0.6,1.0,0.4047619,0.8888889,0.6516129,1.0,0.2
378,female,15,0.04,0.04,0.066534564,0.0,0.33333334,0.0952381,0.8333333,0.19354838,0.16666667,0.0
379,male,11,0.12,0.12,0.21467754,0.16666667,0.33333334,0.85714287,0.6111111,0.048387095,0.041666668,0.0
38,female,3,0.28,0.28,0.36246294,0.14285715,0.6666667,0.64285713,0.16666667,0.2580645,0.375,0.0
380,female,17,0.16,0.16,0.16558993,0.8,1.0,0.0,0.9444444,0.22580644,0.25,0.0
381,female,11,0.0,0.0,0.0103615085,0.0,0.0,0.85714287,0.6111111,0.48387095,0.29166666,0.0
382,male,14,0.04,0.04,0.058452666,1.0,0.33333334,1.0,0.7777778,0.29032257,0.33333334,0.2
383,female,13,0.08,0.08,0.10613852,0.6666667,0.33333334,0.7619048,0.7222222,0.24731183,0.33333334,0.6
384,female,11,0.04,0.04,0.049831305,1.0,0.33333334,0.85714287,0.6111111,0.4516129,0.375,0.6
385,male,12,0.08,0.08,0.0828741,0.6666667,0.6666667,0.7619048,0.6666667,0.39784947,0.41666666,0.2
386,male,12,0.08,0.08,0.08251969,0.6666667,0.6666667,0.7619048,0.6666667,0.22580644,0.16666667,0.2
387,female,13,0.0,0.0,0.008962936,0.0,0.0,0.7619048,0.7222222,0.22580644,0.125,0.0
388,female,14,0.0,0.0,0.0030817748,0.0,0.0,1.0,0.7777778,0.61290324,0.375,0.2
389,female,12,0.04,0.04,0.06631586,1.0,0.33333334,0.7619048,0.6666667,0.12903225,0.125,0.4
39,male,5,0.4,0.4,0.3927942,0.3090909,1.0,0.3809524,0.2777778,0.37243402,0.625,0.0
390,male,14,0.08,0.08,0.10891863,0.6666667,0.33333334,1.0,0.7777778,0.22580644,0.25,0.2
391,male,14,0.12,0.12,0.13093144,0.16666667,0.6666667,1.0,0.7777778,0.3548387,0.33333334,0.0
392,female,17,0.08,0.08,0.07960585,1.0,0.6666667,0.0,0.9444444,0.31182796,0.25,0.6
393,female,11,0.2,0.2,0.2607642,0.26666668,0.6666667,0.85714287,0.6111111,0.22580644,0.375,0.2
394,male,11,0.04,0.04,0.07457722,0.0,0.33333334,0.85714287,0.6111111,0.16129032,0.125,0.0
395,female,14,0.04,0.04,0.060418755,1.0,0.33333334,1.0,0.7777778,0.32258064,0.375,0.6
396,male,13,0.0,0.0,0.025973812,0.0,0.0,0.7619048,0.7222222,0.16129032,0.083333336,0.4
397,male,14,0.16,0.16,0.20445044,0.1,0.6666667,1.0,0.7777778,0.22580644,0.375,0.0
398,female,11,0.04,0.04,0.058237214,1.0,0.33333334,0.85714287,0.6111111,0.32258064,0.33333334,0.0
399,male,16,0.12,0.12,0.09427876,0.8333333,1.0,0.4047619,0.8888889,0.7741935,1.0,0.2
4,female,0,0.0,0.0,0.03347487,0.0,0.0,0.4047619,0.0,0.09677419,0.041666668,0.0
40,male,6,0.32,0.32,0.4100912,0.083333336,0.6666667,0.16666667,0.33333334,0.22580644,0.375,0.2
400,female,17,0.12,0.12,0.12117502,1.0,1.0,0.0,0.9444444,0.27419356,0.25,0.0
401,male,14,0.04,0.04,0.065746255,1.0,0.33333334,1.0,0.7777778,0.19354838,0.20833333,0.0
402,male,16,0.0,0.0,0.004319721,0.0,0.0,0.4047619,0.8888889,0.3548387,0.20833333,0.2
403,female,11,0.12,0.12,0.14376688,0.33333334,0.6666667,0.85714287,0.6111111,0.38709676,0.375,0.6
404,male,14,0.04,0.04,0.054658346,1.0,0.33333334,1.0,0.7777778,0.2580645,0.25,0.2
405,female,11,0.16,0.16,0.25579304,0.1,0.33333334,0.85714287,0.6111111,0.14838709,0.29166666,0.2
406,female,14,0.12,0.12,0.141936,0.5,0.6666667,1.0,0.7777778,0.17741935,0.125,0.0
407,female,12,0.04,0.04,0.03996948,1.0,0.33333334,0.7619048,0.6666667,0.58064514,0.45833334,0.2
408,female,13,0.0,0.0,0.0071125245,0.0,0.0,0.7619048,0.7222222,0.29032257,0.16666667,0.0
409,male,13,0.04,0.04,0.051733248,0.0,0.33333334,0.7619048,0.7222222,0.2580645,0.16666667,0.2
41,male,2,0.12,0.12,0.14002505,0.5,0.6666667,0.8095238,0.11111111,0.20967741,0.16666667,0.0
410,female,13,0.04,0.04,0.044268552,1.0,0.33333334,0.7619048,0.7222222,0.29032257,0.20833333,0.0
411,male,15,0.16,0.16,0.20490013,0.1,0.33333334,0.0952381,0.8333333,0.41935483,1.0,0.0
412,female,15,0.08,0.08,0.11927244,0.33333334,0.33333334,0.0952381,0.8333333,0.16129032,0.16666667,0.2
413,male,12,0.08,0.08,0.083972715,0.6666667,0.6666667,0.7619048,0.6666667,0.33333334,0.41666666,0.2
414,female,14,0.08,0.08,0.09302996,0.6666667,0.6666667,1.0,0.7777778,0.24731183,0.20833333,0.0
415,male,14,0.08,0.08,0.14044176,0.33333334,0.33333334,1.0,0.7777778,0.05376344,0.041666668,0.2
416,female,11,0.0,0.0,0.0051538255,0.0,0.0,0.85714287,0.6111111,0.5483871,0.33333334,0.0
417,female,11,0.0,0.0,0.009327205,0.0,0.0,0.85714287,0.6111111,0.22580644,0.125,0.0
418,male,14,0.04,0.04,0.065746255,1.0,0.33333334,1.0,0.7777778,0.19354838,0.20833333,0.0
419,male,14,0.0,0.0,0.006471351,0.0,0.0,1.0,0.7777778,0.22580644,0.125,0.0
42,male,4,0.08,0.08,0.09144299,0.6666667,0.33333334,0.52380955,0.22222222,0.33333334,0.29166666,0.0
420,male,14,0.08,0.08,0.09795382,0.6666667,0.33333334,1.0,0.7777778,0.26881722,0.29166666,0.4
421,female,15,0.04,0.04,0.05928344,1.0,0.33333334,0.0952381,0.8333333,0.22580644,0.16666667,0.0
422,male,12,0.12,0.12,0.12427314,0.5,0.6666667,0.7619048,0.6666667,0.32258064,0.41666666,0.6
423,male,16,0.12,0.12,0.09513638,0.8333333,1.0,0.4047619,0.8888889,0.7419355,1.0,0.4
424,female,11,0.04,0.04,0.049831305,1.0,0.33333334,0.85714287,0.6111111,0.4516129,0.375,0.0
425,male,13,0.0,0.0,0.0019299886,0.0,0.0,0.7619048,0.7222222,0.3548387,0.20833333,0.2
426,male,14,0.04,0.04,0.058452666,1.0,0.33333334,1.0,0.7777778,0.29032257,0.33333334,0.2
427,female,13,0.0,0.0,0.004106359,0.0,0.0,0.7619048,0.7222222,0.5483871,0.33333334,0.2
428,male,9,0.12,0.12,0.17995106,0.0,0.6666667,0.35714287,0.5,0.22580644,0.20833333,0.2
429,male,16,0.0,0.0,0.009856941,0.0,0.0,0.4047619,0.8888889,0.29032257,0.16666667,0.8
43,male,0,0.2,0.2,0.2505966,0.13333334,0.6666667,0.4047619,0.0,0.34408602,0.5833333,0.4
430,female,13,0.04,0.04,0.08990653,1.0,0.33333334,0.7619048,0.7222222,0.09677419,0.083333336,0.4
431,male,11,0.04,0.04,0.09076629,1.0,0.33333334,0.85714287,0.6111111,0.09677419,0.083333336,0.0
432,female,12,0.04,0.04,0.06631586,1.0,0.33333334,0.7619048,0.6666667,0.12903225,0.125,0.2
433,female,14,0.04,0.04,0.06350482,0.0,0.33333334,1.0,0.7777778,0.16129032,0.125,0.0
434,female,17,0.12,0.12,0.12117502,1.0,1.0,0.0,0.9444444,0.27419356,0.25,0.6
435,male,11,0.04,0.04,0.09076629,1.0,0.33333334,0.85714287,0.6111111,0.09677419,0.083333336,0.2
436,female,13,0.08,0.08,0.11102371,0.6666667,0.33333334,0.7619048,0.7222222,0.22580644,0.33333334,0.6
437,male,14,0.16,0.16,0.22755289,0.2,0.33333334,1.0,0.7777778,0.2,0.29166666,0.4
438,male,13,0.0,0.0,0.006993806,0.0,0.0,0.7619048,0.7222222,0.16129032,0.083333336,0.2
439,male,14,0.0,0.0,0.010399187,0.0,0.0,1.0,0.7777778,0.22580644,0.125,0.2
44,female,1,0.4,0.4,0.54059875,0.09090909,0.6666667,0.78571427,0.055555556,0.24926686,0.45833334,0.2
440,male,16,0.0,0.0,0.009856941,0.0,0.0,0.4047619,0.8888889,0.29032257,0.16666667,0.8
441,male,9,0.04,0.04,0.049793743,0.0,0.33333334,0.35714287,0.5,0.48387095,0.375,0.4
442,female,11,0.12,0.12,0.15731044,0.5,0.6666667,0.85714287,0.6111111,0.17741935,0.16666667,0.4
443,female,14,0.2,0.2,0.23557568,0.13333334,0.6666667,1.0,0.7777778,0.3548387,0.375,0.2
444,male,12,0.08,0.08,0.091541655,0.33333334,0.33333334,0.7619048,0.6666667,0.31182796,0.29166666,0.2
445,female,13,0.04,0.04,0.056665782,1.0,0.33333334,0.7619048,0.7222222,0.32258064,0.33333334,0.2
446,female,11,0.04,0.04,0.08152648,1.0,0.33333334,0.85714287,0.6111111,0.12903225,0.125,0.4
447,female,12,0.08,0.08,0.08542657,1.0,0.6666667,0.7619048,0.6666667,0.29032257,0.20833333,0.8
448,male,16,0.12,0.12,0.097269505,0.5,1.0,0.4047619,0.8888889,0.66129035,1.0,0.0
449,male,11,0.04,0.04,0.055751216,0.0,0.33333334,0.85714287,0.6111111,0.4516129,0.45833334,0.8
45,female,1,0.28,0.28,0.41565794,0.14285715,0.6666667,0.78571427,0.055555556,0.16129032,0.45833334,0.6
450,female,11,0.04,0.04,0.049831305,1.0,0.33333334,0.85714287,0.6111111,0.4516129,0.375,0.0
451,female,13,0.04,0.04,0.08990653,1.0,0.33333334,0.7619048,0.7222222,0.09677419,0.083333336,0.4
452,male,16,0.12,0.12,0.09536952,0.8333333,1.0,0.4047619,0.8888889,0.7419355,1.0,0.0
453,male,12,0.16,0.16,0.17063966,0.3,0.6666667,0.7619048,0.6666667,0.30322582,0.41666666,0.0
454,male,13,0.0,0.0,0.025973812,0.0,0.0,0.7619048,0.7222222,0.16129032,0.083333336,0.0
455,female,14,0.04,0.04,0.06155831,0.0,0.33333334,1.0,0.7777778,0.2580645,0.25,0.2
456,male,9,0.0,0.0,0.013131298,0.0,0.0,0.35714287,0.5,0.16129032,0.083333336,0.4
457,female,14,0.04,0.04,0.060418755,1.0,0.33333334,1.0,0.7777778,0.32258064,0.375,0.2
458,female,11,0.04,0.04,0.08152648,1.0,0.33333334,0.85714287,0.6111111,0.12903225,0.125,0.6
459,female,12,0.08,0.08,0.08542657,1.0,0.6666667,0.7619048,0.6666667,0.29032257,0.20833333,0.4
46,female,2,0.04,0.04,0.10472252,0.0,0.0,0.8095238,0.11111111,0.09677419,0.125,0.2
460,male,14,0.04,0.04,0.05001418,1.0,0.33333334,1.0,0.7777778,0.29032257,0.29166666,0.0
461,male,9,0.24,0.24,0.34474194,0.04761905,0.6666667,0.35714287,0.5,0.124423966,0.125,0.0
462,female,9,0.04,0.04,0.07238506,1.0,0.33333334,0.35714287,0.5,0.19354838,0.20833333,0.0
463,female,9,0.04,0.04,0.07238506,1.0,0.33333334,0.35714287,0.5,0.19354838,0.20833333,0.4
464,female,18,0.28,0.28,0.36511603,0.0,0.6666667,0.21428572,1.0,0.26612905,0.29166666,0.0
465,female,18,0.2,0.2,0.357368,0.0,0.33333334,0.21428572,1.0,0.11827957,0.25,0.2
466,female,18,0.0,0.0,0.0058860937,0.0,0.0,0.21428572,1.0,0.41935483,0.25,0.2
467,female,18,0.12,0.12,0.21547581,0.0,0.33333334,0.21428572,1.0,0.12903225,0.25,0.2
468,female,18,0.12,0.12,0.21312463,0.33333334,0.33333334,0.21428572,1.0,0.12903225,0.16666667,0.0
469,female,18,0.08,0.08,0.14991961,0.6666667,0.33333334,0.21428572,1.0,0.09677419,0.083333336,0.0
47,female,3,0.24,0.24,0.3052573,0.14285715,0.6666667,0.64285713,0.16666667,0.2626728,0.33333334,0.0
470,female,18,0.04,0.04,0.081241935,0.0,0.33333334,0.21428572,1.0,0.22580644,0.16666667,0.2
471,male,18,0.08,0.08,0.1460741,0.33333334,0.33333334,0.21428572,1.0,0.11827957,0.083333336,0.4
472,male,18,0.08,0.08,0.14356552,0.0,0.33333334,0.21428572,1.0,0.1827957,0.16666667,0.0
473,female,18,0.04,0.04,0.114477925,0.0,0.0,0.21428572,1.0,0.16129032,0.16666667,0.4
474,female,18,0.0,0.0,0.019907188,0.0,0.0,0.21428572,1.0,0.29032257,0.16666667,0.2
475,female,18,0.0,0.0,0.020390347,0.0,0.0,0.21428572,1.0,0.16129032,0.083333336,0.6
476,female,18,0.04,0.04,0.14979906,0.0,0.0,0.21428572,1.0,0.0,0.0,0.4
477,female,18,0.0,0.0,0.053626336,0.0,0.0,0.21428572,1.0,0.032258064,0.0,0.4
478,female,18,0.04,0.04,0.08398757,1.0,0.33333334,0.21428572,1.0,0.12903225,0.083333336,0.2
479,male,14,0.16,0.16,0.19866003,0.2,0.6666667,1.0,0.7777778,0.38064516,0.375,0.0
48,female,2,0.16,0.16,0.17725757,0.6,0.6666667,0.8095238,0.11111111,0.27741936,0.33333334,0.2
480,male,14,0.0,0.0,0.005490527,0.0,0.0,1.0,0.7777778,0.22580644,0.125,0.4
481,male,8,0.32,0.32,0.49073985,0.0,0.6666667,0.14285715,0.44444445,0.32616487,1.0,0.2
482,male,8,0.04,0.04,0.10641934,0.0,0.0,0.14285715,0.44444445,0.22580644,0.29166666,0.0
483,female,8,0.04,0.04,0.10641934,0.0,0.0,0.14285715,0.44444445,0.22580644,0.29166666,0.0
484,female,8,0.0,0.0,0.03588116,0.0,0.0,0.14285715,0.44444445,0.032258064,0.0,0.6
485,male,8,0.08,0.08,0.20074722,0.0,0.0,0.14285715,0.44444445,0.16129032,0.29166666,0.4
486,male,8,0.04,0.04,0.14482166,0.0,0.0,0.14285715,0.44444445,0.032258064,0.041666668,0.2
487,male,8,0.0,0.0,0.036997866,0.0,0.0,0.14285715,0.44444445,0.09677419,0.041666668,0.0
488,male,8,0.0,0.0,0.03588116,0.0,0.0,0.14285715,0.44444445,0.032258064,0.0,0.2
489,male,8,0.04,0.04,0.10641934,0.0,0.0,0.14285715,0.44444445,0.22580644,0.29166666,0.4
49,male,6,0.04,0.04,0.06324276,1.0,0.33333334,0.16666667,0.33333334,0.19354838,0.16666667,0.0
490,male,8,0.0,0.0,0.05241247,0.0,0.0,0.14285715,0.44444445,0.032258064,0.0,0.2
491,female,8,0.0,0.0,0.03588116,0.0,0.0,0.14285715,0.44444445,0.032258064,0.0,0.2
492,male,12,0.24,0.24,0.29643252,0.04761905,0.6666667,0.7619048,0.6666667,0.34562212,0.45833334,0.2
493,male,12,0.12,0.12,0.22070903,0.16666667,0.33333334,0.7619048,0.6666667,0.14516129,0.20833333,0.4
494,male,12,0.04,0.04,0.12127476,0.0,0.0,0.7619048,0.6666667,0.06451613,0.083333336,0.0
495,male,12,0.12,0.12,0.21993649,0.16666667,0.33333334,0.7619048,0.6666667,0.12903225,0.20833333,0.2
496,female,12,0.0,0.0,0.021527095,0.0,0.0,0.7619048,0.6666667,0.16129032,0.083333336,0.0
497,male,12,0.0,0.0,0.042089254,0.0,0.0,0.7619048,0.6666667,0.032258064,0.0,0.4
498,male,12,0.04,0.04,0.09313875,0.0,0.33333334,0.7619048,0.6666667,0.09677419,0.083333336,0.2
499,male,12,0.04,0.04,0.09263428,0.0,0.33333334,0.7619048,0.6666667,0.09677419,0.083333336,0.0
5,male,0,0.2,0.2,0.3482576,0.06666667,0.33333334,0.4047619,0.0,0.22580644,0.5833333,0.2
50,male,4,0.28,0.28,0.3123436,0.21428572,0.6666667,0.52380955,0.22222222,0.33064517,0.625,0.0
51,male,3,0.12,0.12,0.15100841,0.0,0.6666667,0.64285713,0.16666667,0.22580644,0.33333334,0.0
52,male,5,0.36,0.36,0.35354605,0.33333334,1.0,0.3809524,0.2777778,0.31612903,0.375,0.2
53,female,1,0.28,0.28,0.38942197,0.17857143,0.6666667,0.78571427,0.055555556,0.19354838,0.375,0.0
54,female,4,0.04,0.04,0.047924217,1.0,0.33333334,0.52380955,0.22222222,0.2580645,0.16666667,0.0
55,female,7,0.2,0.2,0.25119177,0.26666668,0.6666667,0.5952381,0.3888889,0.48387095,0.625,0.4
56,female,1,0.12,0.12,0.17933385,0.33333334,0.6666667,0.78571427,0.055555556,0.43548387,0.45833334,0.2
57,male,1,0.12,0.12,0.18292066,0.16666667,0.6666667,0.78571427,0.055555556,0.20967741,0.25,0.0
58,female,3,0.08,0.08,0.109925956,0.6666667,0.33333334,0.64285713,0.16666667,0.20430107,0.25,0.6
59,female,7,0.24,0.24,0.30753532,0.0952381,0.33333334,0.5952381,0.3888889,0.2718894,0.625,0.0
6,female,0,0.16,0.16,0.23461255,0.4,0.33333334,0.4047619,0.0,0.29032257,0.5833333,0.2
60,female,1,0.12,0.12,0.17669193,0.16666667,0.6666667,0.78571427,0.055555556,0.32258064,0.375,0.2
61,female,2,0.28,0.28,0.3620359,0.14285715,0.6666667,0.8095238,0.11111111,0.23387097,0.45833334,0.2
62,female,7,0.16,0.16,0.23424867,0.1,0.33333334,0.5952381,0.3888889,0.14838709,0.20833333,0.2
63,male,5,0.04,0.04,0.05617338,1.0,0.33333334,0.3809524,0.2777778,0.516129,0.625,0.8
64,male,7,0.04,0.04,0.06364561,0.0,0.33333334,0.5952381,0.3888889,0.2580645,0.16666667,0.0
65,male,2,0.08,0.08,0.09991412,1.0,0.6666667,0.8095238,0.11111111,0.1827957,0.20833333,0.2
66,female,1,0.08,0.08,0.12186592,0.6666667,0.33333334,0.78571427,0.055555556,0.22580644,0.25,0.0
67,male,4,0.04,0.04,0.05310642,1.0,0.33333334,0.52380955,0.22222222,0.3548387,0.33333334,0.2
68,male,5,0.04,0.04,0.05617338,1.0,0.33333334,0.3809524,0.2777778,0.516129,0.625,0.2
69,female,0,0.04,0.04,0.056162328,1.0,0.33333334,0.4047619,0.0,0.516129,0.5833333,0.2
7,female,0,0.0,0.0,0.01913102,0.0,0.0,0.4047619,0.0,0.29032257,0.16666667,0.0
70,female,2,0.16,0.16,0.17687437,0.7,0.6666667,0.8095238,0.11111111,0.22580644,0.33333334,0.8
71,male,4,0.12,0.12,0.17350747,0.16666667,0.33333334,0.52380955,0.22222222,0.17741935,0.33333334,0.0
72,male,3,0.08,0.08,0.09106415,1.0,0.6666667,0.64285713,0.16666667,0.31182796,0.33333334,0.2
73,female,7,0.0,0.0,0.0,0.0,0.0,0.5952381,0.3888889,1.0,0.625,0.0
74,female,7,0.04,0.04,0.05653006,1.0,0.33333334,0.5952381,0.3888889,0.2580645,0.20833333,0.0
75,male,5,0.04,0.04,0.039518833,1.0,0.33333334,0.3809524,0.2777778,0.7419355,0.625,0.4
76,female,2,0.08,0.08,0.09990342,0.33333334,0.33333334,0.8095238,0.11111111,0.33333334,0.29166666,0.0
77,male,3,0.28,0.28,0.33971944,0.14285715,0.6666667,0.64285713,0.16666667,0.32258064,0.33333334,0.2
78,female,4,0.04,0.04,0.047924217,1.0,0.33333334,0.52380955,0.22222222,0.2580645,0.16666667,0.2
79,female,7,0.16,0.16,0.18779956,0.4,0.6666667,0.5952381,0.3888889,0.29032257,0.625,0.4
8,female,0,0.04,0.04,0.065604284,1.0,0.33333334,0.4047619,0.0,0.19354838,0.125,0.0
80,male,3,0.2,0.2,0.234484,0.4,0.6666667,0.64285713,0.16666667,0.1827957,0.33333334,0.4
81,female,7,0.16,0.16,0.2469995,0.1,0.33333334,0.5952381,0.3888889,0.17419355,0.25,0.8
82,female,1,0.08,0.08,0.1125346,0.0,0.6666667,0.78571427,0.055555556,0.37634408,0.25,0.4
83,male,0,0.04,0.04,0.052044995,0.0,0.33333334,0.4047619,0.0,0.29032257,0.16666667,0.2
84,male,5,0.28,0.28,0.26382253,0.53571427,1.0,0.3809524,0.2777778,0.28225806,0.375,0.2
85,male,4,0.28,0.28,0.34198025,0.071428575,0.6666667,0.52380955,0.22222222,0.27419356,0.33333334,0.4
