node_id,protected_group,community_id,degree,normalized_degree,pagerank,clustering_coefficient,k_core_number,community_size,community_id_encoded,neighbor_degree_mean,neighbor_degree_max,ris_coverage_proxy
301,palmdale,14,0.32,0.32,0.37113568,0.22222222,0.6666667,1.0,0.7777778,0.33333334,0.375,0.0
302,palmdale,12,0.12,0.12,0.124657236,0.5,0.6666667,0.7619048,0.6666667,0.46774194,0.45833334,0.6
303,palmdale,14,0.4,0.4,0.4952793,0.07272727,0.6666667,1.0,0.7777778,0.32551318,0.375,0.4
304,palmdale,14,0.08,0.08,0.13207439,0.33333334,0.33333334,1.0,0.7777778,0.16129032,0.20833333,0.0
305,palmdale,14,0.04,0.04,0.060534198,1.0,0.33333334,1.0,0.7777778,0.2580645,0.29166666,0.2
306,palmdale,14,0.08,0.08,0.13767612,0.0,0.33333334,1.0,0.7777778,0.11827957,0.16666667,0.0
307,palmdale,12,0.12,0.12,0.13317516,0.6666667,0.6666667,0.7619048,0.6666667,0.3548387,0.45833334,0.2
308,palmdale,16,0.36,0.36,0.31093,0.4,1.0,0.4047619,0.8888889,0.41935483,1.0,0.2
309,palmdale,16,0.28,0.28,0.24919017,0.42857143,1.0,0.4047619,0.8888889,0.5,1.0,0.6
31,lancaster,2,0.04,0.04,0.041080512,1.0,0.33333334,0.8095238,0.11111111,0.67741936,0.45833334,0.2
310,palmdale,14,0.24,0.24,0.28203288,0.23809524,0.6666667,1.0,0.7777778,0.2626728,0.375,0.4
311,palmdale,13,0.04,0.04,0.047990527,1.0,0.33333334,0.7619048,0.7222222,0.29032257,0.25,0.4
312,palmdale,17,0.28,0.28,0.29575112,0.32142857,1.0,0.0,0.9444444,0.41935483,1.0,0.6
313,palmdale,14,0.36,0.36,0.43024975,0.11111111,0.6666667,1.0,0.7777778,0.23870967,0.375,0.2
314,palmdale,11,0.08,0.08,0.11910813,0.0,0.33333334,0.85714287,0.6111111,0.29032257,0.375,0.0
315,palmdale,11,0.2,0.2,0.25578234,0.4,0.6666667,0.85714287,0.6111111,0.24731183,0.45833334,0.4
316,palmdale,13,0.08,0.08,0.09745637,0.33333334,0.6666667,0.7619048,0.7222222,0.24731183,0.16666667,0.0
317,palmdale,13,0.36,0.36,0.45557824,0.11111111,0.6666667,0.7619048,0.7222222,0.17419355,0.25,0.4
318,palmdale,11,0.08,0.08,0.13502902,0.33333334,0.33333334,0.85714287,0.6111111,0.1827957,0.29166666,0.0
319,palmdale,13,0.08,0.08,0.10013358,0.6666667,0.33333334,0.7619048,0.7222222,0.29032257,0.33333334,0.4
32,lancaster,4,0.2,0.2,0.23583248,0.26666668,0.6666667,0.52380955,0.22222222,0.24731183,0.33333334,0.6
320,palmdale,12,0.2,0.2,0.21104059,0.46666667,0.6666667,0.7619048,0.6666667,0.29032257,0.41666666,0.2
321,palmdale,11,0.12,0.12,0.1676247,0.16666667,0.33333334,0.85714287,0.6111111,0.27419356,0.45833334,0.4
322,palmdale,11,0.08,0.08,0.11286958,0.33333334,0.33333334,0.85714287,0.6111111,0.3548387,0.33333334,0.0
323,palmdale,11,0.08,0.08,0.11806567,0.0,0.33333334,0.85714287,0.6111111,0.29032257,0.33333334,0.0
324,palmdale,11,0.04,0.04,0.06972988,1.0,0.33333334,0.85714287,0.6111111,0.29032257,0.29166666,0.2
325,palmdale,14,0.16,0.16,0.19297618,0.3,0.6666667,1.0,0.7777778,0.18709677,0.20833333,0.6
326,palmdale,15,0.2,0.2,0.27024934,0.2,0.33333334,0.0952381,0.8333333,0.1827957,0.16666667,0.2
327,palmdale,12,0.32,0.32,0.3622898,0.1388889,0.6666667,0.7619048,0.6666667,0.23297492,0.41666666,0.4
328,palmdale,11,0.0,0.0,0.0051538255,0.0,0.0,0.85714287,0.6111111,0.5483871,0.33333334,0.0
329,palmdale,16,0.0,0.0,0.009856941,0.0,0.0,0.4047619,0.8888889,0.29032257,0.16666667,0.4
33,lancaster,3,0.36,0.36,0.4230231,0.06666667,0.6666667,0.64285713,0.16666667,0.43225807,0.625,0.2
330,palmdale,14,0.28,0.28,0.33622307,0.25,0.6666667,1.0,0.7777778,0.2983871,0.375,0.0
331,palmdale,17,0.2,0.2,0.21083273,0.53333336,1.0,0.0,0.9444444,0.21505377,0.25,0.0
332,palmdale,13,0.16,0.16,0.18935132,0.1,0.6666667,0.7619048,0.7222222,0.26451612,0.33333334,0.6
333,palmdale,11,0.0,0.0,0.0064963424,0.0,0.0,0.85714287,0.6111111,0.7419355,0.45833334,0.2
334,palmdale,15,0.12,0.12,0.16708572,0.5,0.33333334,0.0952381,0.8333333,0.16129032,0.16666667,0.4
335,palmdale,16,0.04,0.04,0.038367953,0.0,0.33333334,0.4047619,0.8888889,0.38709676,0.375,0.0
336,palmdale,11,0.04,0.04,0.06795509,0.0,0.33333334,0.85714287,0.6111111,0.4516129,0.45833334,0.0
337,palmdale,14,0.04,0.04,0.04781088,1.0,0.33333334,1.0,0.7777778,0.29032257,0.20833333,0.6
338,palmdale,13,0.16,0.16,0.18016136,0.3,0.6666667,0.7619048,0.7222222,0.29032257,0.41666666,0.0
339,palmdale,12,0.24,0.24,0.2606811,0.2857143,0.6666667,0.7619048,0.6666667,0.29032257,0.45833334,0.2
34,lancaster,4,0.36,0.36,0.4121741,0.17777778,0.6666667,0.52380955,0.22222222,0.31612903,0.375,0.2
340,palmdale,12,0.24,0.24,0.2696415,0.2857143,0.6666667,0.7619048,0.6666667,0.15207373,0.20833333,0.4
341,palmdale,14,0.12,0.12,0.13148218,0.16666667,0.6666667,1.0,0.7777778,0.38709676,0.33333334,0.0
342,palmdale,11,0.04,0.04,0.05794944,1.0,0.33333334,0.85714287,0.6111111,0.4516129,0.45833334,0.4
343,palmdale,12,0.16,0.16,0.20449571,0.2,0.6666667,0.7619048,0.6666667,0.29032257,0.45833334,0.6
344,palmdale,13,0.12,0.12,0.24080198,0.0,0.33333334,0.7619048,0.7222222,0.06451613,0.083333336,0.4
345,palmdale,11,0.0,0.0,0.009382581,0.0,0.0,0.85714287,0.6111111,0.22580644,0.125,0.4
346,palmdale,14,0.04,0.04,0.046052907,0.0,0.33333334,1.0,0.7777778,0.516129,0.33333334,0.2
347,palmdale,16,0.28,0.28,0.24409537,0.35714287,1.0,0.4047619,0.8888889,0.43548387,1.0,0.0
348,palmdale,12,0.08,0.08,0.0829267,0.33333334,0.6666667,0.7619048,0.6666667,0.37634408,0.25,0.2
349,palmdale,11,0.16,0.16,0.2072386,0.6,0.6666667,0.85714287,0.6111111,0.16129032,0.16666667,0.2
35,lancaster,3,0.36,0.36,0.41200462,0.17777778,0.6666667,0.64285713,0.16666667,0.23870967,0.33333334,0.0
350,palmdale,16,0.24,0.24,0.2984159,0.14285715,0.6666667,0.4047619,0.8888889,0.40092167,1.0,0.0
351,palmdale,12,0.12,0.12,0.15274972,0.33333334,0.6666667,0.7619048,0.6666667,0.30645162,0.41666666,0.2
352,palmdale,16,0.0,0.0,0.004319721,0.0,0.0,0.4047619,0.8888889,0.3548387,0.20833333,0.2
353,palmdale,12,0.08,0.08,0.10013361,0.6666667,0.33333334,0.7619048,0.6666667,0.20430107,0.29166666,0.4
354,palmdale,12,0.12,0.12,0.13212945,0.8333333,0.6666667,0.7619048,0.6666667,0.22580644,0.20833333,0.0
355,palmdale,13,0.08,0.08,0.09438387,0.33333334,0.6666667,0.7619048,0.7222222,0.24731183,0.25,0.2
356,palmdale,11,0.04,0.04,0.0537377,1.0,0.33333334,0.85714287,0.6111111,0.2580645,0.16666667,0.2
357,palmdale,14,0.12,0.12,0.13849583,0.6666667,0.6666667,1.0,0.7777778,0.24193548,0.20833333,0.0
358,palmdale,14,0.04,0.04,0.07849338,1.0,0.33333334,1.0,0.7777778,0.09677419,0.041666668,0.2
359,palmdale,12,0.08,0.08,0.084092066,1.0,0.6666667,0.7619048,0.6666667,0.4408602,0.45833334,0.2
36,lancaster,2,0.36,0.36,0.40421528,0.2,0.6666667,0.8095238,0.11111111,0.2516129,0.25,0.0
360,palmdale,13,0.12,0.12,0.21216434,0.16666667,0.33333334,0.7619048,0.7222222,0.11290322,0.125,0.2
361,palmdale,15,0.04,0.04,0.059141017,0.0,0.33333334,0.0952381,0.8333333,0.2580645,0.16666667,0.0
362,palmdale,11,0.12,0.12,0.15242152,0.8333333,0.6666667,0.85714287,0.6111111,0.20967741,0.16666667,0.2
363,palmdale,14,0.0,0.0,0.019136751,0.0,0.0,1.0,0.7777778,0.09677419,0.041666668,0.0
364,palmdale,16,0.12,0.12,0.09538324,0.8333333,1.0,0.4047619,0.8888889,0.7903226,1.0,0.0
365,palmdale,12,0.0,0.0,0.007336439,0.0,0.0,0.7619048,0.6666667,0.16129032,0.083333336,0.0
366,palmdale,16,0.12,0.12,0.11135575,0.33333334,0.6666667,0.4047619,0.8888889,0.62903225,1.0,0.4
367,palmdale,12,0.08,0.08,0.08302052,0.6666667,0.6666667,0.7619048,0.6666667,0.3548387,0.41666666,0.2
368,palmdale,16,0.12,0.12,0.09513638,0.8333333,1.0,0.4047619,0.8888889,0.7419355,1.0,0.0
369,palmdale,11,0.12,0.12,0.15810798,0.5,0.6666667,0.85714287,0.6111111,0.22580644,0.16666667,0.0
37,lancaster,2,0.32,0.32,0.3802205,0.083333336,0.6666667,0.8095238,0.11111111,0.4050179,0.45833334,0.0
370,palmdale,12,0.04,0.04,0.049761966,1.0,0.33333334,0.7619048,0.6666667,0.29032257,0.29166666,0.2
371,palmdale,13,0.16,0.16,0.21905123,0.2,0.6666667,0.7619048,0.7222222,0.2,0.20833333,0.2
372,palmdale,14,0.16,0.16,0.18846309,0.4,0.6666667,1.0,0.7777778,0.2,0.20833333,0.4
373,palmdale,14,0.04,0.04,0.060534198,1.0,0.33333334,1.0,0.7777778,0.2580645,0.29166666,0.6
374,palmdale,14,0.08,0.08,0.08994465,0.6666667,0.6666667,1.0,0.7777778,0.41935483,0.375,0.2
375,palmdale,15,0.0,0.0,0.01167067,0.0,0.0,0.0952381,0.8333333,0.29032257,0.16666667,0.0
376,palmdale,13,0.16,0.16,0.18414342,0.2,0.6666667,0.7619048,0.7222222,0.2,0.20833333,0.2
377,palmdale,16,0.16,0.16,0.13076177,0.6,1.0,0.4047619,0.8888889,0.6516129,1.0,0.2
378,palmdale,15,0.04,0.04,0.066534564,0.0,0.33333334,0.0952381,0.8333333,0.19354838,0.16666667,0.0
379,palmdale,11,0.12,0.12,0.21467754,0.16666667,0.33333334,0.85714287,0.6111111,0.048387095,0.041666668,0.0
38,lancaster,3,0.28,0.28,0.36246294,0.14285715,0.6666667,0.64285713,0.16666667,0.2580645,0.375,0.0
380,palmdale,17,0.16,0.16,0.16558993,0.8,1.0,0.0,0.9444444,0.22580644,0.25,0.0
381,palmdale,11,0.0,0.0,0.0103615085,0.0,0.0,0.85714287,0.6111111,0.48387095,0.29166666,0.0
382,palmdale,14,0.04,0.04,0.058452666,1.0,0.33333334,1.0,0.7777778,0.29032257,0.33333334,0.2
383,palmdale,13,0.08,0.08,0.10613852,0.6666667,0.33333334,0.7619048,0.7222222,0.24731183,0.33333334,0.6
384,palmdale,11,0.04,0.04,0.049831305,1.0,0.33333334,0.85714287,0.6111111,0.4516129,0.375,0.6
385,palmdale,12,0.08,0.08,0.0828741,0.6666667,0.6666667,0.7619048,0.6666667,0.39784947,0.41666666,0.2
386,palmdale,12,0.08,0.08,0.08251969,0.6666667,0.6666667,0.7619048,0.6666667,0.22580644,0.16666667,0.2
387,palmdale,13,0.0,0.0,0.008962936,0.0,0.0,0.7619048,0.7222222,0.22580644,0.125,0.0
388,palmdale,14,0.0,0.0,0.0030817748,0.0,0.0,1.0,0.7777778,0.61290324,0.375,0.2
389,palmdale,12,0.04,0.04,0.06631586,1.0,0.33333334,0.7619048,0.6666667,0.12903225,0.125,0.4
39,lancaster,5,0.4,0.4,0.3927942,0.3090909,1.0,0.3809524,0.2777778,0.37243402,0.625,0.0
390,palmdale,14,0.08,0.08,0.10891863,0.6666667,0.33333334,1.0,0.7777778,0.22580644,0.25,0.2
391,palmdale,14,0.12,0.12,0.13093144,0.16666667,0.6666667,1.0,0.7777778,0.3548387,0.33333334,0.0
392,palmdale,17,0.08,0.08,0.07960585,1.0,0.6666667,0.0,0.9444444,0.31182796,0.25,0.6
393,palmdale,11,0.2,0.2,0.2607642,0.26666668,0.6666667,0.85714287,0.6111111,0.22580644,0.375,0.2
394,palmdale,11,0.04,0.04,0.07457722,0.0,0.33333334,0.85714287,0.6111111,0.16129032,0.125,0.0
395,palmdale,14,0.04,0.04,0.060418755,1.0,0.33333334,1.0,0.7777778,0.32258064,0.375,0.6
396,palmdale,13,0.0,0.0,0.025973812,0.0,0.0,0.7619048,0.7222222,0.16129032,0.083333336,0.4
397,palmdale,14,0.16,0.16,0.20445044,0.1,0.6666667,1.0,0.7777778,0.22580644,0.375,0.0
398,palmdale,11,0.04,0.04,0.058237214,1.0,0.33333334,0.85714287,0.6111111,0.32258064,0.33333334,0.0
399,palmdale,16,0.12,0.12,0.09427876,0.8333333,1.0,0.4047619,0.8888889,0.7741935,1.0,0.2
4,northwest_antelope_valley,0,0.0,0.0,0.03347487,0.0,0.0,0.4047619,0.0,0.09677419,0.041666668,0.0
40,lancaster,6,0.32,0.32,0.4100912,0.083333336,0.6666667,0.16666667,0.33333334,0.22580644,0.375,0.2
400,palmdale,17,0.12,0.12,0.12117502,1.0,1.0,0.0,0.9444444,0.27419356,0.25,0.0
401,palmdale,14,0.04,0.04,0.065746255,1.0,0.33333334,1.0,0.7777778,0.19354838,0.20833333,0.0
402,palmdale,16,0.0,0.0,0.004319721,0.0,0.0,0.4047619,0.8888889,0.3548387,0.20833333,0.2
403,palmdale,11,0.12,0.12,0.14376688,0.33333334,0.6666667,0.85714287,0.6111111,0.38709676,0.375,0.6
404,palmdale,14,0.04,0.04,0.054658346,1.0,0.33333334,1.0,0.7777778,0.2580645,0.25,0.2
405,palmdale,11,0.16,0.16,0.25579304,0.1,0.33333334,0.85714287,0.6111111,0.14838709,0.29166666,0.2
406,palmdale,14,0.12,0.12,0.141936,0.5,0.6666667,1.0,0.7777778,0.17741935,0.125,0.0
407,palmdale,12,0.04,0.04,0.03996948,1.0,0.33333334,0.7619048,0.6666667,0.58064514,0.45833334,0.2
408,palmdale,13,0.0,0.0,0.0071125245,0.0,0.0,0.7619048,0.7222222,0.29032257,0.16666667,0.0
409,palmdale,13,0.04,0.04,0.051733248,0.0,0.33333334,0.7619048,0.7222222,0.2580645,0.16666667,0.2
41,lancaster,2,0.12,0.12,0.14002505,0.5,0.6666667,0.8095238,0.11111111,0.20967741,0.16666667,0.0
410,palmdale,13,0.04,0.04,0.044268552,1.0,0.33333334,0.7619048,0.7222222,0.29032257,0.20833333,0.0
411,palmdale,15,0.16,0.16,0.20490013,0.1,0.33333334,0.0952381,0.8333333,0.41935483,1.0,0.0
412,palmdale,15,0.08,0.08,0.11927244,0.33333334,0.33333334,0.0952381,0.8333333,0.16129032,0.16666667,0.2
413,palmdale,12,0.08,0.08,0.083972715,0.6666667,0.6666667,0.7619048,0.6666667,0.33333334,0.41666666,0.2
414,palmdale,14,0.08,0.08,0.09302996,0.6666667,0.6666667,1.0,0.7777778,0.24731183,0.20833333,0.0
415,palmdale,14,0.08,0.08,0.14044176,0.33333334,0.33333334,1.0,0.7777778,0.05376344,0.041666668,0.2
416,palmdale,11,0.0,0.0,0.0051538255,0.0,0.0,0.85714287,0.6111111,0.5483871,0.33333334,0.0
417,palmdale,11,0.0,0.0,0.009327205,0.0,0.0,0.85714287,0.6111111,0.22580644,0.125,0.0
418,palmdale,14,0.04,0.04,0.065746255,1.0,0.33333334,1.0,0.7777778,0.19354838,0.20833333,0.0
419,palmdale,14,0.0,0.0,0.006471351,0.0,0.0,1.0,0.7777778,0.22580644,0.125,0.0
42,lancaster,4,0.08,0.08,0.09144299,0.6666667,0.33333334,0.52380955,0.22222222,0.33333334,0.29166666,0.0
420,palmdale,14,0.08,0.08,0.09795382,0.6666667,0.33333334,1.0,0.7777778,0.26881722,0.29166666,0.4
421,palmdale,15,0.04,0.04,0.05928344,1.0,0.33333334,0.0952381,0.8333333,0.22580644,0.16666667,0.0
422,palmdale,12,0.12,0.12,0.12427314,0.5,0.6666667,0.7619048,0.6666667,0.32258064,0.41666666,0.6
423,palmdale,16,0.12,0.12,0.09513638,0.8333333,1.0,0.4047619,0.8888889,0.7419355,1.0,0.4
424,palmdale,11,0.04,0.04,0.049831305,1.0,0.33333334,0.85714287,0.6111111,0.4516129,0.375,0.0
425,palmdale,13,0.0,0.0,0.0019299886,0.0,0.0,0.7619048,0.7222222,0.3548387,0.20833333,0.2
426,palmdale,14,0.04,0.04,0.058452666,1.0,0.33333334,1.0,0.7777778,0.29032257,0.33333334,0.2
427,palmdale,13,0.0,0.0,0.004106359,0.0,0.0,0.7619048,0.7222222,0.5483871,0.33333334,0.2
428,palmdale,9,0.12,0.12,0.17995106,0.0,0.6666667,0.35714287,0.5,0.22580644,0.20833333,0.2
429,palmdale,16,0.0,0.0,0.009856941,0.0,0.0,0.4047619,0.8888889,0.29032257,0.16666667,0.8
43,lancaster,0,0.2,0.2,0.2505966,0.13333334,0.6666667,0.4047619,0.0,0.34408602,0.5833333,0.4
430,palmdale,13,0.04,0.04,0.08990653,1.0,0.33333334,0.7619048,0.7222222,0.09677419,0.083333336,0.4
431,palmdale,11,0.04,0.04,0.09076629,1.0,0.33333334,0.85714287,0.6111111,0.09677419,0.083333336,0.0
432,palmdale,12,0.04,0.04,0.06631586,1.0,0.33333334,0.7619048,0.6666667,0.12903225,0.125,0.2
433,palmdale,14,0.04,0.04,0.06350482,0.0,0.33333334,1.0,0.7777778,0.16129032,0.125,0.0
434,palmdale,17,0.12,0.12,0.12117502,1.0,1.0,0.0,0.9444444,0.27419356,0.25,0.6
435,palmdale,11,0.04,0.04,0.09076629,1.0,0.33333334,0.85714287,0.6111111,0.09677419,0.083333336,0.2
436,palmdale,13,0.08,0.08,0.11102371,0.6666667,0.33333334,0.7619048,0.7222222,0.22580644,0.33333334,0.6
437,palmdale,14,0.16,0.16,0.22755289,0.2,0.33333334,1.0,0.7777778,0.2,0.29166666,0.4
438,palmdale,13,0.0,0.0,0.006993806,0.0,0.0,0.7619048,0.7222222,0.16129032,0.083333336,0.2
439,palmdale,14,0.0,0.0,0.010399187,0.0,0.0,1.0,0.7777778,0.22580644,0.125,0.2
44,lancaster,1,0.4,0.4,0.54059875,0.09090909,0.6666667,0.78571427,0.055555556,0.24926686,0.45833334,0.2
440,palmdale,16,0.0,0.0,0.009856941,0.0,0.0,0.4047619,0.8888889,0.29032257,0.16666667,0.8
441,palmdale,9,0.04,0.04,0.049793743,0.0,0.33333334,0.35714287,0.5,0.48387095,0.375,0.4
442,palmdale,11,0.12,0.12,0.15731044,0.5,0.6666667,0.85714287,0.6111111,0.17741935,0.16666667,0.4
443,palmdale,14,0.2,0.2,0.23557568,0.13333334,0.6666667,1.0,0.7777778,0.3548387,0.375,0.2
444,palmdale,12,0.08,0.08,0.091541655,0.33333334,0.33333334,0.7619048,0.6666667,0.31182796,0.29166666,0.2
445,palmdale,13,0.04,0.04,0.056665782,1.0,0.33333334,0.7619048,0.7222222,0.32258064,0.33333334,0.2
446,palmdale,11,0.04,0.04,0.08152648,1.0,0.33333334,0.85714287,0.6111111,0.12903225,0.125,0.4
447,palmdale,12,0.08,0.08,0.08542657,1.0,0.6666667,0.7619048,0.6666667,0.29032257,0.20833333,0.8
448,palmdale,16,0.12,0.12,0.097269505,0.5,1.0,0.4047619,0.8888889,0.66129035,1.0,0.0
449,palmdale,11,0.04,0.04,0.055751216,0.0,0.33333334,0.85714287,0.6111111,0.4516129,0.45833334,0.8
45,lancaster,1,0.28,0.28,0.41565794,0.14285715,0.6666667,0.78571427,0.055555556,0.16129032,0.45833334,0.6
450,palmdale,11,0.04,0.04,0.049831305,1.0,0.33333334,0.85714287,0.6111111,0.4516129,0.375,0.0
451,palmdale,13,0.04,0.04,0.08990653,1.0,0.33333334,0.7619048,0.7222222,0.09677419,0.083333336,0.4
452,palmdale,16,0.12,0.12,0.09536952,0.8333333,1.0,0.4047619,0.8888889,0.7419355,1.0,0.0
453,palmdale,12,0.16,0.16,0.17063966,0.3,0.6666667,0.7619048,0.6666667,0.30322582,0.41666666,0.0
454,palmdale,13,0.0,0.0,0.025973812,0.0,0.0,0.7619048,0.7222222,0.16129032,0.083333336,0.0
455,palmdale,14,0.04,0.04,0.06155831,0.0,0.33333334,1.0,0.7777778,0.2580645,0.25,0.2
456,palmdale,9,0.0,0.0,0.013131298,0.0,0.0,0.35714287,0.5,0.16129032,0.083333336,0.4
457,palmdale,14,0.04,0.04,0.060418755,1.0,0.33333334,1.0,0.7777778,0.32258064,0.375,0.2
458,palmdale,11,0.04,0.04,0.08152648,1.0,0.33333334,0.85714287,0.6111111,0.12903225,0.125,0.6
459,palmdale,12,0.08,0.08,0.08542657,1.0,0.6666667,0.7619048,0.6666667,0.29032257,0.20833333,0.4
46,lancaster,2,0.04,0.04,0.10472252,0.0,0.0,0.8095238,0.11111111,0.09677419,0.125,0.2
460,palmdale,14,0.04,0.04,0.05001418,1.0,0.33333334,1.0,0.7777778,0.29032257,0.29166666,0.0
461,desert_view_highlands,9,0.24,0.24,0.34474194,0.04761905,0.6666667,0.35714287,0.5,0.124423966,0.125,0.0
462,desert_view_highlands,9,0.04,0.04,0.07238506,1.0,0.33333334,0.35714287,0.5,0.19354838,0.20833333,0.0
463,desert_view_highlands,9,0.04,0.04,0.07238506,1.0,0.33333334,0.35714287,0.5,0.19354838,0.20833333,0.4
464,sun_village,18,0.28,0.28,0.36511603,0.0,0.6666667,0.21428572,1.0,0.26612905,0.29166666,0.0
465,sun_village,18,0.2,0.2,0.357368,0.0,0.33333334,0.21428572,1.0,0.11827957,0.25,0.2
466,sun_village,18,0.0,0.0,0.0058860937,0.0,0.0,0.21428572,1.0,0.41935483,0.25,0.2
467,sun_village,18,0.12,0.12,0.21547581,0.0,0.33333334,0.21428572,1.0,0.12903225,0.25,0.2
468,sun_village,18,0.12,0.12,0.21312463,0.33333334,0.33333334,0.21428572,1.0,0.12903225,0.16666667,0.0
469,sun_village,18,0.08,0.08,0.14991961,0.6666667,0.33333334,0.21428572,1.0,0.09677419,0.083333336,0.0
47,lancaster,3,0.24,0.24,0.3052573,0.14285715,0.6666667,0.64285713,0.16666667,0.2626728,0.33333334,0.0
470,sun_village,18,0.04,0.04,0.081241935,0.0,0.33333334,0.21428572,1.0,0.22580644,0.16666667,0.2
471,sun_village,18,0.08,0.08,0.1460741,0.33333334,0.33333334,0.21428572,1.0,0.11827957,0.083333336,0.4
472,sun_village,18,0.08,0.08,0.14356552,0.0,0.33333334,0.21428572,1.0,0.1827957,0.16666667,0.0
473,sun_village,18,0.04,0.04,0.114477925,0.0,0.0,0.21428572,1.0,0.16129032,0.16666667,0.4
474,sun_village,18,0.0,0.0,0.019907188,0.0,0.0,0.21428572,1.0,0.29032257,0.16666667,0.2
475,sun_village,18,0.0,0.0,0.020390347,0.0,0.0,0.21428572,1.0,0.16129032,0.083333336,0.6
476,sun_village,18,0.04,0.04,0.14979906,0.0,0.0,0.21428572,1.0,0.0,0.0,0.4
477,sun_village,18,0.0,0.0,0.053626336,0.0,0.0,0.21428572,1.0,0.032258064,0.0,0.4
478,sun_village,18,0.04,0.04,0.08398757,1.0,0.33333334,0.21428572,1.0,0.12903225,0.083333336,0.2
479,littlerock,14,0.16,0.16,0.19866003,0.2,0.6666667,1.0,0.7777778,0.38064516,0.375,0.0
48,lancaster,2,0.16,0.16,0.17725757,0.6,0.6666667,0.8095238,0.11111111,0.27741936,0.33333334,0.2
480,littlerock,14,0.0,0.0,0.005490527,0.0,0.0,1.0,0.7777778,0.22580644,0.125,0.4
481,acton,8,0.32,0.32,0.49073985,0.0,0.6666667,0.14285715,0.44444445,0.32616487,1.0,0.2
482,acton,8,0.04,0.04,0.10641934,0.0,0.0,0.14285715,0.44444445,0.22580644,0.29166666,0.0
483,acton,8,0.04,0.04,0.10641934,0.0,0.0,0.14285715,0.44444445,0.22580644,0.29166666,0.0
484,acton,8,0.0,0.0,0.03588116,0.0,0.0,0.14285715,0.44444445,0.032258064,0.0,0.6
485,acton,8,0.08,0.08,0.20074722,0.0,0.0,0.14285715,0.44444445,0.16129032,0.29166666,0.4
486,acton,8,0.04,0.04,0.14482166,0.0,0.0,0.14285715,0.44444445,0.032258064,0.041666668,0.2
487,acton,8,0.0,0.0,0.036997866,0.0,0.0,0.14285715,0.44444445,0.09677419,0.041666668,0.0
488,acton,8,0.0,0.0,0.03588116,0.0,0.0,0.14285715,0.44444445,0.032258064,0.0,0.2
489,acton,8,0.04,0.04,0.10641934,0.0,0.0,0.14285715,0.44444445,0.22580644,0.29166666,0.4
49,lancaster,6,0.04,0.04,0.06324276,1.0,0.33333334,0.16666667,0.33333334,0.19354838,0.16666667,0.0
490,acton,8,0.0,0.0,0.05241247,0.0,0.0,0.14285715,0.44444445,0.032258064,0.0,0.2
491,acton,8,0.0,0.0,0.03588116,0.0,0.0,0.14285715,0.44444445,0.032258064,0.0,0.2
492,southeast_antelope_valley,12,0.24,0.24,0.29643252,0.04761905,0.6666667,0.7619048,0.6666667,0.34562212,0.45833334,0.2
493,southeast_antelope_valley,12,0.12,0.12,0.22070903,0.16666667,0.33333334,0.7619048,0.6666667,0.14516129,0.20833333,0.4
494,southeast_antelope_valley,12,0.04,0.04,0.12127476,0.0,0.0,0.7619048,0.6666667,0.06451613,0.083333336,0.0
495,southeast_antelope_valley,12,0.12,0.12,0.21993649,0.16666667,0.33333334,0.7619048,0.6666667,0.12903225,0.20833333,0.2
496,southeast_antelope_valley,12,0.0,0.0,0.021527095,0.0,0.0,0.7619048,0.6666667,0.16129032,0.083333336,0.0
497,southeast_antelope_valley,12,0.0,0.0,0.042089254,0.0,0.0,0.7619048,0.6666667,0.032258064,0.0,0.4
498,southeast_antelope_valley,12,0.04,0.04,0.09313875,0.0,0.33333334,0.7619048,0.6666667,0.09677419,0.083333336,0.2
499,southeast_antelope_valley,12,0.04,0.04,0.09263428,0.0,0.33333334,0.7619048,0.6666667,0.09677419,0.083333336,0.0
5,northeast_antelope_valley,0,0.2,0.2,0.3482576,0.06666667,0.33333334,0.4047619,0.0,0.22580644,0.5833333,0.2
50,lancaster,4,0.28,0.28,0.3123436,0.21428572,0.6666667,0.52380955,0.22222222,0.33064517,0.625,0.0
51,lancaster,3,0.12,0.12,0.15100841,0.0,0.6666667,0.64285713,0.16666667,0.22580644,0.33333334,0.0
52,lancaster,5,0.36,0.36,0.35354605,0.33333334,1.0,0.3809524,0.2777778,0.31612903,0.375,0.2
53,lancaster,1,0.28,0.28,0.38942197,0.17857143,0.6666667,0.78571427,0.055555556,0.19354838,0.375,0.0
54,lancaster,4,0.04,0.04,0.047924217,1.0,0.33333334,0.52380955,0.22222222,0.2580645,0.16666667,0.0
55,lancaster,7,0.2,0.2,0.25119177,0.26666668,0.6666667,0.5952381,0.3888889,0.48387095,0.625,0.4
56,lancaster,1,0.12,0.12,0.17933385,0.33333334,0.6666667,0.78571427,0.055555556,0.43548387,0.45833334,0.2
57,lancaster,1,0.12,0.12,0.18292066,0.16666667,0.6666667,0.78571427,0.055555556,0.20967741,0.25,0.0
58,lancaster,3,0.08,0.08,0.109925956,0.6666667,0.33333334,0.64285713,0.16666667,0.20430107,0.25,0.6
59,lancaster,7,0.24,0.24,0.30753532,0.0952381,0.33333334,0.5952381,0.3888889,0.2718894,0.625,0.0
6,northeast_antelope_valley,0,0.16,0.16,0.23461255,0.4,0.33333334,0.4047619,0.0,0.29032257,0.5833333,0.2
